BuildingAge,Surface moyenne par étage,Ratio Largest Use / Total,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,PropertyCategory,SiteEnergyUse(kBtu),PrimaryEnergyType_Electricity,PrimaryEnergyType_Mixed,PrimaryEnergyType_NaturalGas,PropertyCategory_Healthcare,PropertyCategory_Hospitality,PropertyCategory_Industrial & Storage,PropertyCategory_Mixed Use,PropertyCategory_Office,PropertyCategory_Other,PropertyCategory_Public / Institutional,PropertyCategory_Retail & Food,Log_SiteEnergyUse(kBtu)
28,45145.0,0.9704950714364824,1.0,1,45145,0,45145,43813.0,0.0,Office,1268459.0,0,1,0,0,0,0,0,1,0,0,0,14.053314124217232
15,14066.4,0.6315332992094637,1.0,5,70332,22095,48237,44417.0,25915.0,Office,1981115.25,1,0,0,0,0,0,0,1,0,0,0,14.499171006442532
19,20328.5,1.0,1.0,2,40657,0,40657,40657.0,0.0,Office,2826828.0,1,0,0,0,0,0,0,1,0,0,0,14.854666146696264
46,7767.428571428572,1.0,1.0,7,54372,20824,33548,54372.0,15000.0,Office,1403820.0,1,0,0,0,0,0,0,1,0,0,0,14.154708362562493
31,11193.333333333334,0.6131625967837999,1.0,3,33580,12990,20590,20590.0,12990.0,Office,409578.4063,1,0,0,0,0,0,0,1,0,0,0,12.922886073855585
28,33242.0,0.7420431983635161,1.0,2,66484,0,66484,49334.0,18000.0,Office,3046543.0,1,0,0,0,0,0,0,1,0,0,0,14.929518391369607
57,8383.666666666666,0.9603991888990496,1.0,3,25151,0,25151,24155.0,0.0,Office,1356874.75,0,1,0,0,0,0,0,1,0,0,0,14.120695372355213
27,11736.0,0.881688820722563,1.0,2,23472,0,23472,20695.0,1065.0,Office,1625308.625,0,1,0,0,0,0,0,1,0,0,0,14.301208894057366
43,10657.5,0.9581984517945108,1.0,2,21315,0,21315,20424.0,0.0,Office,2796425.0,0,0,1,0,0,0,0,1,0,0,0,14.843852731245175
32,14277.5,0.6455436876203817,1.0,4,57110,15812,41298,36867.0,28390.0,Office,2190460.0,1,0,0,0,0,0,0,1,0,0,0,14.599622581923292
37,11343.333333333334,1.0,1.0,3,34030,0,34030,34030.0,0.0,Office,1748629.875,1,0,0,0,0,0,0,1,0,0,0,14.374343682555773
27,16308.0,0.6402787997710735,1.0,3,48924,0,48924,31325.0,13143.0,Office,2282551.25,0,1,0,0,0,0,0,1,0,0,0,14.640804782755518
57,12583.25,1.0,1.0,4,50333,18036,32297,50333.0,0.0,Office,1602084.375,1,0,0,0,0,0,0,1,0,0,0,14.286816697949485
30,14358.0,0.5947903607744811,1.0,4,57432,21906,35526,34160.0,19650.0,Office,2520483.25,1,0,0,0,0,0,0,1,0,0,0,14.739961603725133
47,8637.333333333334,0.6688792837295462,1.0,3,25912,7956,17956,17332.0,9162.0,Office,666740.3125,1,0,0,0,0,0,0,1,0,0,0,13.410157412338076
16,19044.0,0.5899495904221802,1.0,3,57132,21908,35224,33705.0,21908.0,Office,1994967.75,1,0,0,0,0,0,0,1,0,0,0,14.506138944023016
37,21508.0,1.0,1.0,2,43016,5400,37616,43016.0,0.0,Office,1234095.5,0,0,1,0,0,0,0,1,0,0,0,14.02584968136238
76,10335.5,1.0,1.0,2,20671,0,20671,20671.0,0.0,Office,638507.125,0,0,1,0,0,0,0,1,0,0,0,13.366889679510807
100,10591.333333333334,0.6261723421665513,1.0,3,31774,0,31774,19896.0,13941.0,Office,1639136.25,1,0,0,0,0,0,0,1,0,0,0,14.30968059430538
33,11843.5,1.0,1.0,2,23687,0,23687,23687.0,0.0,Office,1084553.75,1,0,0,0,0,0,0,1,0,0,0,13.89668009206884
33,12110.5,1.0,1.0,2,24221,0,24221,24221.0,0.0,Office,1435562.75,1,0,0,0,0,0,0,1,0,0,0,14.177068187170553
116,16013.5,0.547225778249602,1.0,2,32027,0,32027,17526.0,14501.0,Office,3999505.25,0,1,0,0,0,0,0,1,0,0,0,15.20168147396513
110,10720.0,1.1098569651741297,1.0,3,32160,0,32160,35693.0,14219.0,Office,2805826.0,1,0,0,0,0,0,0,1,0,0,0,14.847208884144452
102,11475.0,1.0,1.0,3,34425,0,34425,34425.0,15536.0,Office,2018385.75,1,0,0,0,0,0,0,1,0,0,0,14.51780911168181
32,13434.666666666666,0.4988586740770147,1.0,3,40304,12000,28304,20106.0,16412.0,Office,1961581.5,1,0,0,0,0,0,0,1,0,0,0,14.489262103395491
109,8400.0,0.6349206349206349,1.0,3,25200,0,25200,16000.0,8000.0,Office,1748444.25,1,0,0,0,0,0,0,1,0,0,0,14.374237522441701
69,45068.0,1.0,1.0,1,45068,0,45068,45068.0,0.0,Office,284857.3125,0,1,0,0,0,0,0,1,0,0,0,12.559747186508382
53,14148.0,0.9506290641786824,1.0,2,28296,0,28296,26899.0,0.0,Office,1328461.25,1,0,0,0,0,0,0,1,0,0,0,14.099532628272067
17,10452.333333333334,0.8132155499569474,1.0,3,31357,0,31357,25500.0,5000.0,Office,1965075.625,1,0,0,0,0,0,0,1,0,0,0,14.491041797436159
63,24291.0,0.98896710715903,1.0,1,24291,0,24291,24023.0,0.0,Office,655422.375,0,1,0,0,0,0,0,1,0,0,0,13.393036679853461
42,12145.5,1.0,1.0,2,24291,0,24291,24291.0,0.0,Office,920430.625,1,0,0,0,0,0,0,1,0,0,0,13.732597996613897
30,14192.5,0.7248546767658974,1.0,2,28385,7056,21329,20575.0,0.0,Office,2654316.0,1,0,0,0,0,0,0,1,0,0,0,14.791697929092788
33,23143.0,0.6744587996370393,1.0,1,23143,0,23143,15609.0,7534.0,Office,1139980.625,0,1,0,0,0,0,0,1,0,0,0,13.946522701819722
54,28800.0,1.0,1.0,1,28800,0,28800,28800.0,7350.0,Office,2107743.75,0,1,0,0,0,0,0,1,0,0,0,14.561129094974087
32,11316.0,0.480359667727112,1.0,4,45264,17622,27642,21743.0,0.0,Office,1849331.25,1,0,0,0,0,0,0,1,0,0,0,14.430335185951895
29,9233.0,0.7484566229827792,2.0,4,36932,14576,22356,27642.0,0.0,Office,2824096.75,1,0,0,0,0,0,0,1,0,0,0,14.853699491018881
56,17055.0,1.0,1.0,2,34110,0,34110,34110.0,0.0,Office,2563985.5,1,0,0,0,0,0,0,1,0,0,0,14.757073831798229
37,23684.0,1.0,1.0,2,47368,0,47368,47368.0,0.0,Office,1042652.625,1,0,0,0,0,0,0,1,0,0,0,13.857279583908676
32,14522.6,0.6861718975940947,1.0,5,72613,22788,49825,49825.0,22788.0,Office,2602213.75,1,0,0,0,0,0,0,1,0,0,0,14.771873467316134
26,19176.0,0.5211462244472257,1.0,2,38352,11082,27270,19987.0,7505.0,Office,2108861.75,1,0,0,0,0,0,0,1,0,0,0,14.5616593791071
109,18000.0,0.7666666666666667,1.0,2,36000,0,36000,27600.0,8400.0,Office,1046187.625,1,0,0,0,0,0,0,1,0,0,0,13.860664237177453
103,13460.0,0.7949479940564635,1.0,4,53840,12870,40970,42800.0,10400.0,Office,2912454.75,1,0,0,0,0,0,0,1,0,0,0,14.88450718360763
49,10158.5,1.0,1.0,2,20317,0,20317,20317.0,0.0,Office,620994.3125,1,0,0,0,0,0,0,1,0,0,0,13.339078812577949
90,20460.0,1.0,1.0,1,20460,0,20460,20460.0,0.0,Office,903541.875,1,0,0,0,0,0,0,1,0,0,0,13.714078842232716
46,43615.0,1.0,1.0,1,43615,0,43615,43615.0,0.0,Office,3133849.5,0,1,0,0,0,0,0,1,0,0,0,14.957772998143833
46,12293.0,0.4570351690664063,1.0,3,36879,0,36879,16855.0,0.0,Office,1144267.5,1,0,0,0,0,0,0,1,0,0,0,13.95027612618069
16,14491.0,1.0,1.0,3,43473,0,43473,43473.0,0.0,Office,4416909.5,1,0,0,0,0,0,0,1,0,0,0,15.300951027751685
106,6450.0,1.0,1.0,5,32250,0,32250,32250.0,0.0,Office,796042.375,1,0,0,0,0,0,0,1,0,0,0,13.587408954547959
96,10075.0,1.0,1.0,2,20150,0,20150,20150.0,0.0,Office,576174.125,1,0,0,0,0,0,0,1,0,0,0,13.264166929926644
107,5142.857142857143,0.875,1.0,7,36000,0,36000,31500.0,0.0,Office,1682454.875,1,0,0,0,0,0,0,1,0,0,0,14.335765114302733
89,22580.0,1.0,1.0,1,22580,0,22580,22580.0,0.0,Office,928584.875,1,0,0,0,0,0,0,1,0,0,0,13.741418143381841
106,16350.666666666666,0.6603808203539101,0.0,3,49052,0,49052,32393.0,10057.0,Office,1441445.625,1,0,0,0,0,0,0,1,0,0,0,14.181157767973051
106,10485.0,1.0,1.0,2,20970,0,20970,20970.0,0.0,Office,204499.0938,0,1,0,0,0,0,0,1,0,0,0,12.228323713144595
79,19518.0,0.7079618813403012,1.0,2,39036,0,39036,27636.0,13611.0,Office,1528295.75,0,1,0,0,0,0,0,1,0,0,0,14.239664437967832
93,26310.0,0.9122006841505133,1.0,1,26310,0,26310,24000.0,8874.0,Office,771512.6875,1,0,0,0,0,0,0,1,0,0,0,13.556109692040808
45,19976.5,0.75338522764248,1.0,2,39953,0,39953,30100.0,0.0,Office,1508561.875,1,0,0,0,0,0,0,1,0,0,0,14.226668017189942
49,11625.0,0.9468387096774192,1.0,2,23250,0,23250,22014.0,0.0,Office,904236.0,1,0,0,0,0,0,0,1,0,0,0,13.714846773155845
36,5755.5,1.0,1.0,4,23022,0,23022,23022.0,0.0,Office,1027230.875,1,0,0,0,0,0,0,1,0,0,0,13.842378242394327
67,7785.0,0.9383429672447012,1.0,3,23355,0,23355,21915.0,0.0,Office,840549.375,1,0,0,0,0,0,0,1,0,0,0,13.641812164597564
51,7710.0,0.9486057068741892,1.0,4,30840,0,30840,29255.0,1180.0,Office,3542708.5,0,1,0,0,0,0,0,1,0,0,0,15.08040238782444
33,23658.23076923077,0.528103733616858,1.0,13,307557,83064,224493,162422.0,83064.0,Office,9512829.0,1,0,0,0,0,0,0,1,0,0,0,16.068151971746147
116,7675.2,0.7624035855743173,1.0,5,38376,0,38376,29258.0,2409.0,Office,2058532.875,1,0,0,0,0,0,0,1,0,0,0,14.537504576214092
116,10701.0,0.5634987384356602,1.0,4,42804,0,42804,24120.0,6583.0,Office,1544501.75,0,1,0,0,0,0,0,1,0,0,0,14.25021257185068
116,8325.0,0.7999699699699699,1.0,4,33300,0,33300,26639.0,2820.0,Office,1287497.375,1,0,0,0,0,0,0,1,0,0,0,14.06821164938331
8,12087.5,,1.0,4,48350,0,48350,,0.0,Office,3168131.0,1,0,0,0,0,0,0,1,0,0,0,14.968652697715088
46,11797.5,1.0,1.0,2,23595,0,23595,23595.0,0.0,Office,817409.625,1,0,0,0,0,0,0,1,0,0,0,13.613896848559765
116,9380.666666666666,1.0,1.0,3,28142,0,28142,28142.0,0.0,Office,847097.8125,0,1,0,0,0,0,0,1,0,0,0,13.649572628577083
116,9586.666666666666,0.4281641168289291,1.0,3,28760,0,28760,12314.0,6020.0,Office,2615973.5,0,1,0,0,0,0,0,1,0,0,0,14.777147243805295
114,9757.5,0.8199077632590315,1.0,4,39030,0,39030,32001.0,6685.0,Office,713326.875,1,0,0,0,0,0,0,1,0,0,0,13.47769644643149
107,15738.333333333334,0.5010907550566557,0.0,3,47215,0,47215,23659.0,22376.0,Office,2092696.0,1,0,0,0,0,0,0,1,0,0,0,14.553964222672995
99,10240.0,0.9674479166666666,1.0,3,30720,0,30720,29720.0,1000.0,Office,1288669.5,1,0,0,0,0,0,0,1,0,0,0,14.06912162472868
110,6965.666666666667,0.4894482461597358,1.0,3,20897,0,20897,10228.0,3433.0,Office,964923.8125,1,0,0,0,0,0,0,1,0,0,0,13.779805462777858
103,7622.0,1.0,1.0,3,22866,0,22866,22866.0,0.0,Office,1153690.125,1,0,0,0,0,0,0,1,0,0,0,13.958477034244725
37,11734.0,0.6882279415942276,1.0,3,35202,0,35202,24227.0,9127.0,Office,3605755.5,1,0,0,0,0,0,0,1,0,0,0,15.098042154120412
99,9181.333333333334,0.811973569561429,1.0,3,27544,0,27544,22365.0,3744.0,Office,1031667.5,1,0,0,0,0,0,0,1,0,0,0,13.84668795249092
27,6773.571428571428,0.5459031951913951,1.0,7,47415,0,47415,25884.0,7000.0,Office,1478979.25,1,0,0,0,0,0,0,1,0,0,0,14.206863387986468
96,10036.333333333334,0.9432395629213856,1.0,3,30109,0,30109,28400.0,7200.0,Office,1465795.75,1,0,0,0,0,0,0,1,0,0,0,14.197909509252163
56,12740.5,1.0,1.0,2,25481,0,25481,25481.0,0.0,Office,917100.3125,0,0,1,0,0,0,0,1,0,0,0,13.728973227687653
104,13894.0,1.173528141643875,1.0,2,27788,0,27788,32610.0,4874.0,Office,2119806.25,1,0,0,0,0,0,0,1,0,0,0,14.566835722703418
94,9200.0,0.4773550724637681,1.0,3,27600,0,27600,13175.0,9175.0,Office,1072151.375,1,0,0,0,0,0,0,1,0,0,0,13.885178751370038
19,10562.0,0.8182478066022849,0.0,3,31686,7358,24328,25927.0,6750.0,Office,2305643.5,1,0,0,0,0,0,0,1,0,0,0,14.650870804873891
35,8898.0,0.93331834869259,1.0,3,26694,6034,20660,24914.0,4720.0,Office,720170.6875,1,0,0,0,0,0,0,1,0,0,0,13.487244917427507
59,27966.0,0.74955302867768,1.0,1,27966,7004,20962,20962.0,7004.0,Office,1100499.75,1,0,0,0,0,0,0,1,0,0,0,13.911275861456826
18,12546.333333333334,0.5428943383192965,1.0,3,37639,9999,27640,20434.0,7557.0,Office,6197824.5,1,0,0,0,0,0,0,1,0,0,0,15.639709062690189
116,5710.0,0.8056042031523643,1.0,4,22840,0,22840,18400.0,4440.0,Office,881386.1875,1,0,0,0,0,0,0,1,0,0,0,13.68925229475158
116,20880.0,1.0,1.0,1,20880,0,20880,20880.0,0.0,Office,683274.0,1,0,0,0,0,0,0,1,0,0,0,13.434652692948951
116,12891.666666666666,0.312863606981254,1.0,3,38675,0,38675,12100.0,4281.0,Office,1938776.75,1,0,0,0,0,0,0,1,0,0,0,14.477568306716678
87,12487.75,0.6414085804088007,1.0,4,49951,0,49951,32039.0,24035.0,Office,5134446.0,0,1,0,0,0,0,0,1,0,0,0,15.45148270323787
6,12940.0,1.0,1.0,2,25880,0,25880,25880.0,0.0,Office,1941728.75,1,0,0,0,0,0,0,1,0,0,0,14.47908975749055
51,14224.0,0.7165354330708661,1.0,4,56896,0,56896,40768.0,16128.0,Office,1402048.5,1,0,0,0,0,0,0,1,0,0,0,14.153445652658114
86,18315.0,0.6006006006006006,1.0,2,36630,0,36630,22000.0,11000.0,Office,541943.3125,1,0,0,0,0,0,0,1,0,0,0,13.202918530678264
116,8943.333333333334,0.6275810659709281,0.0,3,26830,0,26830,16838.0,10000.0,Office,2099386.75,0,1,0,0,0,0,0,1,0,0,0,14.557156312566335
110,8384.0,1.0,1.0,5,41920,0,41920,41920.0,0.0,Office,1103594.75,1,0,0,0,0,0,0,1,0,0,0,13.914084270284869
111,7375.8,1.1930909189511647,1.0,5,36879,0,36879,44000.0,0.0,Office,1537570.25,1,0,0,0,0,0,0,1,0,0,0,14.245714619052492
111,16820.0,0.8121878715814507,0.0,2,33640,0,33640,27322.0,0.0,Office,1078535.75,1,0,0,0,0,0,0,1,0,0,0,13.891115819335116
46,13255.0,1.161825726141079,1.0,2,26510,0,26510,30800.0,0.0,Office,987063.6875,1,0,0,0,0,0,0,1,0,0,0,13.802490855781677
9,14836.666666666666,0.5904740507751067,1.0,3,44510,18228,26282,26282.0,18228.0,Office,2188051.25,1,0,0,0,0,0,0,1,0,0,0,14.598522322494821
23,7200.0,0.5370370370370371,0.0,3,21600,0,21600,11600.0,10000.0,Office,1539176.625,1,0,0,0,0,0,0,1,0,0,0,14.24675882201557
107,10477.333333333334,0.7336154237719521,1.0,3,31432,0,31432,23059.0,7125.0,Office,1439572.375,1,0,0,0,0,0,0,1,0,0,0,14.179857360295227
47,35017.0,0.5650112802353143,1.0,1,35017,0,35017,19785.0,10234.0,Office,1295485.25,1,0,0,0,0,0,0,1,0,0,0,14.074396665265297
16,117696.0,0.3155119970092441,1.0,6,706176,0,706176,222807.0,78049.0,Office,13270687.0,1,0,0,0,0,0,0,1,0,0,0,16.4010682512342
60,37934.0,0.6640349027257869,6.0,2,75868,0,75868,50379.0,12622.0,Office,3605749.75,1,0,0,0,0,0,0,1,0,0,0,15.098040559446844
21,6803.333333333333,1.0,1.0,3,20410,0,20410,20410.0,0.0,Office,2720238.25,0,1,0,0,0,0,0,1,0,0,0,14.816230393962789
33,8232.0,0.7448979591836735,1.0,3,24696,6300,18396,18396.0,6300.0,Office,624125.625,1,0,0,0,0,0,0,1,0,0,0,13.344108551444624
96,7807.333333333333,1.0,1.0,3,23422,0,23422,23422.0,0.0,Office,2701872.0,0,0,1,0,0,0,0,1,0,0,0,14.809455794177065
91,13969.0,0.4981387357720667,1.0,2,27938,0,27938,13917.0,13188.0,Office,1027394.313,1,0,0,0,0,0,0,1,0,0,0,13.84253733500373
58,8611.333333333334,1.2317875667724705,1.0,3,25834,0,25834,31822.0,0.0,Office,2076289.625,0,1,0,0,0,0,0,1,0,0,0,14.546093506244409
34,8370.333333333334,0.5677193261917088,1.0,3,25111,0,25111,14256.0,7850.0,Office,954352.6875,0,1,0,0,0,0,0,1,0,0,0,13.768789623336989
34,9616.0,0.6666666666666666,1.0,3,28848,9616,19232,19232.0,9616.0,Office,726917.5,1,0,0,0,0,0,0,1,0,0,0,13.49656964569227
28,10267.5,0.6622839055271488,1.0,2,20535,0,20535,13600.0,8200.0,Office,1835804.0,1,0,0,0,0,0,0,1,0,0,0,14.422993635371656
16,24375.454545454544,1.0,1.0,11,268130,0,268130,268130.0,0.0,Office,15026352.0,1,0,0,0,0,0,0,1,0,0,0,16.5253160842481
16,6222.909090909091,0.900850230818676,1.0,11,68452,0,68452,61665.0,6787.0,Office,3782378.25,1,0,0,0,0,0,0,1,0,0,0,15.145863800803957
16,24835.0,1.0306788440068086,1.0,11,273185,0,273185,281566.0,0.0,Office,14709151.0,1,0,0,0,0,0,0,1,0,0,0,16.50398044305732
34,10803.0,1.0,1.0,5,54015,0,54015,54015.0,0.0,Office,3020001.5,1,0,0,0,0,0,0,1,0,0,0,14.920768217165278
34,4987.541666666667,0.8594581498901429,0.0,24,119701,0,119701,102878.0,16823.0,Office,8382140.5,1,0,0,0,0,0,0,1,0,0,0,15.941613988737215
56,,0.9261399280219236,1.0,0,30287,0,30287,28050.0,0.0,Office,2193115.0,1,0,0,0,0,0,0,1,0,0,0,14.600833921577939
56,,1.4520541698964935,1.0,0,21931,0,21931,31845.0,31845.0,Office,3947209.25,0,0,1,0,0,0,0,1,0,0,0,15.18851962153132
31,12183.666666666666,1.268405789171295,1.0,6,73102,0,73102,92723.0,18364.0,Office,4307238.5,1,0,0,0,0,0,0,1,0,0,0,15.275807769641377
23,26263.0,1.0,1.0,1,26263,0,26263,26263.0,0.0,Office,1634669.375,1,0,0,0,0,0,0,1,0,0,0,14.306951736483782
4,47856.63636363636,0.7608634121229505,1.0,11,526423,0,526423,400536.0,182439.0,Office,17463744.0,1,0,0,0,0,0,0,1,0,0,0,16.675637575639442
4,26224.166666666668,1.0,1.0,6,157345,0,157345,157345.0,0.0,Office,11624548.0,1,0,0,0,0,0,0,1,0,0,0,16.268629712986197
28,27237.384615384617,0.5461752229684314,1.0,13,354086,149326,204760,193393.0,149326.0,Office,13458948.0,1,0,0,0,0,0,0,1,0,0,0,16.415154795922692
3,35020.333333333336,0.7950904712500357,1.0,3,105061,28217,76844,83533.0,28217.0,Office,1363191.625,1,0,0,0,0,0,0,1,0,0,0,14.125340024978
3,20887.33333333333,0.7500558552232613,1.0,3,62662,14989,47673,47000.0,0.0,Office,2502131.0,1,0,0,0,0,0,0,1,0,0,0,14.732653726411115
2,47673.42857142857,0.5733442408769186,1.0,7,333714,146687,187027,191333.0,133432.0,Office,4581493.0,1,0,0,0,0,0,0,1,0,0,0,15.337535703771792
104,32410.0,0.5811169392162913,0.0,2,64820,0,64820,37668.0,11500.0,Office,2274296.75,1,0,0,0,0,0,0,1,0,0,0,14.637181881396621
2,71196.83333333333,1.0,1.0,6,427181,0,427181,427181.0,169195.0,Office,16371039.0,1,0,0,0,0,0,0,1,0,0,0,16.611024478178432
1,7574.6,0.6845774034272437,1.0,5,37873,0,37873,25927.0,5834.0,Office,2346692.5,0,1,0,0,0,0,0,1,0,0,0,14.66851787405983
1,51381.6,0.698771544677472,1.0,10,513816,0,513816,359040.0,151658.0,Office,18760766.0,1,0,0,0,0,0,0,1,0,0,0,16.747278385568
2,40058.5,0.7112452205316392,1.0,12,480702,163260,317442,341897.0,136594.0,Office,12720069.0,1,0,0,0,0,0,0,1,0,0,0,16.35869161900576
1,40283.083333333336,0.707850896881859,1.0,12,483397,166208,317189,342173.0,147597.0,Office,13998638.0,1,0,0,0,0,0,0,1,0,0,0,16.454470668568202
2,41284.38461538462,0.6387924657674628,1.0,13,536697,197659,339038,342838.0,202178.0,Office,13239050.0,1,0,0,0,0,0,0,1,0,0,0,16.398681429167077
87,12495.0,1.0,1.0,2,24990,0,24990,24990.0,0.0,Office,4420650.5,0,1,0,0,0,0,0,1,0,0,0,15.30179764138188
64,13661.0,1.0,1.0,1,13661,0,13661,13661.0,0.0,Office,502667.6875,1,0,0,0,0,0,0,1,0,0,0,13.127686559099311
56,15398.0,1.0,1.0,1,15398,0,15398,15398.0,0.0,Office,387810.0,1,0,0,0,0,0,0,1,0,0,0,12.868273386525074
26,12294.0,1.0,1.0,1,12294,0,12294,12294.0,0.0,Office,849745.6875,1,0,0,0,0,0,0,1,0,0,0,13.65269356934541
17,48644.0,0.9130622481703808,1.0,2,97288,37198,60090,88830.0,0.0,Other,12086616.0,1,0,0,0,0,0,0,0,1,0,0,16.307609365403174
90,12845.125,1.0,1.0,8,102761,0,102761,102761.0,0.0,Other,6298131.5,0,1,0,0,0,0,0,0,1,0,0,15.6557637188467
86,17318.5,0.8661258192106707,1.0,6,103911,0,103911,90000.0,40000.0,Other,9956396.0,0,1,0,0,0,0,0,0,1,0,0,16.113725817126603
86,33612.0,1.0,1.0,2,67224,0,67224,67224.0,0.0,Other,1310236.625,1,0,0,0,0,0,0,0,1,0,0,14.08571907185736
96,28714.0,0.9010761301107474,1.0,2,57428,0,57428,51747.0,5681.0,Other,1247362.0,0,1,0,0,0,0,0,0,1,0,0,14.036542280937914
54,91213.0,0.7126177189654983,1.0,1,91213,0,91213,65000.0,0.0,Other,8141155.5,0,1,0,0,0,0,0,0,1,0,0,15.912442804053937
54,26000.0,1.0,1.0,2,52000,0,52000,52000.0,0.0,Other,2726369.0,0,1,0,0,0,0,0,0,1,0,0,14.818481612035468
88,60696.0,1.7793594306049825,1.0,1,60696,0,60696,108000.0,0.0,Other,875943.3125,1,0,0,0,0,0,0,0,1,0,0,13.683057797692378
75,14130.25,0.8669344137577184,1.0,4,56521,0,56521,49000.0,0.0,Other,6357632.0,1,0,0,0,0,0,0,0,1,0,0,15.665166696232612
87,103467.0,0.5757681193037394,1.0,2,206934,0,206934,119146.0,0.0,Other,4253577.5,0,1,0,0,0,0,0,0,1,0,0,15.263271186617457
18,47350.0,0.6678986272439282,1.0,6,284100,0,284100,189750.0,0.0,Other,14641502.0,1,0,0,0,0,0,0,0,1,0,0,16.499370725162287
10,15289.0,0.6991137419059454,1.0,4,61156,0,61156,42755.0,29219.0,Other,9363374.0,1,0,0,0,0,0,0,0,1,0,0,16.052316360384616
106,18205.0,0.7964844822850865,1.0,4,72820,13820,59000,58000.0,0.0,Other,2010454.625,1,0,0,0,0,0,0,0,1,0,0,14.51387193345191
66,67356.0,1.014891026783063,1.0,1,67356,0,67356,68359.0,0.0,Other,7475577.5,0,1,0,0,0,0,0,0,1,0,0,15.82715206555082
7,17964.2,0.5175070417831019,1.0,5,89821,0,89821,46483.0,37938.0,Other,1950092.5,0,0,1,0,0,0,0,0,1,0,0,14.483387878108376
45,41830.16666666666,0.5481092194229842,3.0,6,250981,0,250981,137565.0,78357.0,Other,13071700.0,1,0,0,0,0,0,0,0,1,0,0,16.38596022250331
52,18074.666666666668,0.8669961640601948,1.0,3,54224,0,54224,47012.0,0.0,Other,7265178.0,0,1,0,0,0,0,0,0,1,0,0,15.79860349336159
20,18480.666666666668,0.5165037336315429,1.0,3,55442,0,55442,28636.0,15385.0,Other,3191228.25,0,1,0,0,0,0,0,0,1,0,0,14.975916745362364
43,18666.666666666668,1.0,1.0,3,56000,0,56000,56000.0,0.0,Other,1851260.5,0,1,0,0,0,0,0,0,1,0,0,14.431377856563758
116,50000.0,0.86,1.0,1,50000,0,50000,43000.0,0.0,Other,7548807.0,0,1,0,0,0,0,0,0,1,0,0,15.836900227966021
8,69974.66666666667,0.7981674320230179,1.0,6,419848,335109,84739,335109.0,65000.0,Other,9134963.0,1,0,0,0,0,0,0,0,1,0,0,16.02761980689978
102,18395.14285714286,0.8523523290309554,1.0,7,128766,0,128766,109754.0,12876.0,Other,6057410.0,1,0,0,0,0,0,0,0,1,0,0,15.61679303903496
43,76086.0,1.0226585705648872,1.0,1,76086,0,76086,77810.0,0.0,Other,3267564.0,0,1,0,0,0,0,0,0,1,0,0,14.999555617167122
36,34700.0,1.0,1.0,2,69400,0,69400,69400.0,0.0,Other,14833476.0,1,0,0,0,0,0,0,0,1,0,0,16.512397143814713
7,28226.2,0.5302236928810821,1.0,5,141131,69710,71421,74831.0,71643.0,Other,3085814.0,1,0,0,0,0,0,0,0,1,0,0,14.942326361955333
20,24642.0,0.4384181478776073,1.0,6,147852,86429,61423,64821.0,40629.0,Other,9671619.0,1,0,0,0,0,0,0,0,1,0,0,16.084706381836625
20,66833.75,0.6245347597583556,0.0,4,267335,166960,100375,166960.0,69947.0,Other,7273155.5,1,0,0,0,0,0,0,0,1,0,0,15.799700936848247
31,16125.0,0.7580826873385013,1.0,12,193500,38000,155500,146689.0,0.0,Other,14436982.0,1,0,0,0,0,0,0,0,1,0,0,16.4853037360813
28,5190.0,1.0,1.0,9,46710,0,46710,46710.0,0.0,Other,4169431.5,1,0,0,0,0,0,0,0,1,0,0,15.243290493386649
61,113780.0,0.8044647565477236,0.0,1,113780,0,113780,91532.0,22248.0,Other,3574542.25,0,1,0,0,0,0,0,0,1,0,0,15.089347963710193
15,93417.33333333331,0.5577551632102536,1.0,3,280252,156312,123940,156312.0,116440.0,Other,11521702.0,1,0,0,0,0,0,0,0,1,0,0,16.259743032167375
64,22154.0,1.0833258102374288,1.0,3,66462,12998,53464,72000.0,15000.0,Other,6876439.5,1,0,0,0,0,0,0,0,1,0,0,15.743611706841863
52,111900.0,1.1101966041108131,6.0,1,111900,0,111900,124231.0,0.0,Other,9814820.0,1,0,0,0,0,0,0,0,1,0,0,16.09940414813465
8,64573.8,0.5651022550941713,1.0,5,322869,182454,140415,182454.0,130744.0,Other,17085344.0,1,0,0,0,0,0,0,0,1,0,0,16.653731636479538
76,56608.0,0.8009468626342566,1.0,1,56608,0,56608,45340.0,11520.0,Other,5094197.0,1,0,0,0,0,0,0,0,1,0,0,15.4436128030241
90,26668.0,0.935753212339383,1.0,3,80004,0,80004,74864.0,0.0,Other,12232124.0,1,0,0,0,0,0,0,0,1,0,0,16.31957624563627
47,49269.5,1.0,0.0,2,98539,0,98539,98539.0,0.0,Other,5450441.5,1,0,0,0,0,0,0,0,1,0,0,15.511207356004032
11,53929.66666666666,0.5682401152117882,1.0,3,161789,91935,69854,91935.0,69854.0,Other,6963616.5,1,0,0,0,0,0,0,0,1,0,0,15.756209653031496
16,53040.0,0.9695889894419306,1.0,1,53040,41600,11440,51427.0,0.0,Other,1770027.5,0,1,0,0,0,0,0,0,1,0,0,14.386506206115296
