BuildingAge,Surface moyenne par étage,Ratio Largest Use / Total,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,PropertyCategory,SiteEnergyUse(kBtu),PrimaryEnergyType_Electricity,PrimaryEnergyType_Mixed,PrimaryEnergyType_NaturalGas,PropertyCategory_Healthcare,PropertyCategory_Hospitality,PropertyCategory_Industrial & Storage,PropertyCategory_Mixed Use,PropertyCategory_Office,PropertyCategory_Other,PropertyCategory_Public / Institutional,PropertyCategory_Retail & Food
59,10591.5,0.6583109096917339,1.0,2,21183,0,21183,13945.0,7238.0,Office,361542.0938,1,0,0,0,0,0,0,1,0,0,0
55,9797.333333333334,1.0,1.0,3,29392,3834,25558,29392.0,3834.0,Office,755618.1875,1,0,0,0,0,0,0,1,0,0,0
31,27547.6,0.5648114536293543,1.0,5,137738,55504,82234,77796.0,55504.0,Office,4704936.5,1,0,0,0,0,0,0,1,0,0,0
3,41225.2,0.494556727438557,1.0,5,206126,79284,126842,101941.0,73177.0,Office,4489661.0,1,0,0,0,0,0,0,1,0,0,0
116,10250.0,1.0,1.0,2,20500,0,20500,20500.0,0.0,Office,1326178.125,1,0,0,0,0,0,0,1,0,0,0
86,12760.5,1.0,1.0,2,25521,0,25521,25521.0,0.0,Public / Institutional,605186.3125,0,1,0,0,0,0,0,0,0,1,0
30,23190.0,1.0,1.0,1,23190,0,23190,23190.0,0.0,Education,1705515.25,0,0,1,0,0,0,0,0,0,0,0
56,20678.0,1.1171293161814488,1.0,1,20678,0,20678,23100.0,0.0,Office,770333.0,0,0,1,0,0,0,0,1,0,0,0
94,9606.666666666666,1.1721027064538514,1.0,3,28820,0,28820,33780.0,0.0,Education,2595783.5,0,0,1,0,0,0,0,0,0,0,0
62,13938.0,1.607691203902999,1.0,2,27876,0,27876,44816.0,0.0,Public / Institutional,1829981.375,0,0,1,0,0,0,0,0,0,1,0
91,48789.0,1.0,1.0,1,48789,0,48789,48789.0,0.0,Education,1298307.625,1,0,0,0,0,0,0,0,0,0,0
91,33105.0,1.0,1.0,1,33105,0,33105,33105.0,0.0,Education,1725336.25,0,0,1,0,0,0,0,0,0,0,0
39,22320.0,1.0,1.0,1,22320,0,22320,22320.0,0.0,Industrial & Storage,439065.9063,1,0,0,0,0,1,0,0,0,0,0
40,47105.0,0.9621059335527015,1.0,1,47105,0,47105,45320.0,0.0,Other,10234721.0,0,1,0,0,0,0,0,0,1,0,0
34,20014.5,0.7944240425691373,1.0,2,40029,0,40029,31800.0,8200.0,Office,1471914.25,1,0,0,0,0,0,0,1,0,0,0
46,14152.0,0.9604649519502544,1.0,2,28304,0,28304,27185.0,0.0,Office,1269367.5,1,0,0,0,0,0,0,1,0,0,0
46,26400.0,0.7787878787878788,1.0,1,26400,0,26400,20560.0,7200.0,Other,452612.5,1,0,0,0,0,0,0,0,1,0,0
48,27680.0,0.903179190751445,1.0,1,27680,0,27680,25000.0,2680.0,Industrial & Storage,1778431.75,0,0,1,0,0,1,0,0,0,0,0
47,12936.0,0.8995052566481138,1.0,2,25872,0,25872,23272.0,2600.0,Office,1787119.0,0,1,0,0,0,0,0,1,0,0,0
47,12936.0,0.9658317872603587,1.0,2,25872,0,25872,24988.0,0.0,Office,2399353.5,0,1,0,0,0,0,0,1,0,0,0
47,20500.0,1.043219512195122,1.0,1,20500,0,20500,21386.0,0.0,Industrial & Storage,222600.0938,1,0,0,0,0,1,0,0,0,0,0
58,10718.0,1.0,1.0,2,21436,0,21436,21436.0,0.0,Office,534703.6875,1,0,0,0,0,0,0,1,0,0,0
18,20233.0,0.3580783867938516,1.0,1,20233,0,20233,7245.0,6644.0,Mixed Use,630250.125,0,1,0,0,0,0,1,0,0,0,0
10,9981.5,0.6095025797725793,1.0,4,39926,12400,27526,24335.0,12400.0,Office,1010967.688,1,0,0,0,0,0,0,1,0,0,0
31,10472.333333333334,0.8369672470318618,1.0,3,31417,8110,23307,26295.0,12890.0,Office,1126157.25,1,0,0,0,0,0,0,1,0,0,0
88,7763.333333333333,1.0,1.0,6,46580,0,46580,46580.0,0.0,Industrial & Storage,710275.375,1,0,0,0,0,1,0,0,0,0,0
100,12960.0,1.0,1.0,2,25920,0,25920,25920.0,0.0,Retail & Food,478690.0938,1,0,0,0,0,0,0,0,0,0,1
97,12960.0,1.5,1.0,2,25920,0,25920,38880.0,0.0,Retail & Food,1011667.5,1,0,0,0,0,0,0,0,0,0,1
106,7715.125,,1.0,8,61721,0,61721,,0.0,Hospitality,2897079.75,1,0,0,0,1,0,0,0,0,0,0
97,12960.0,0.925733024691358,1.0,2,25920,0,25920,23995.0,0.0,Office,1793851.375,0,1,0,0,0,0,0,1,0,0,0
96,10323.666666666666,1.0,1.0,3,30971,0,30971,30971.0,0.0,Other,2823184.0,0,1,0,0,0,0,0,0,1,0,0
70,7555.666666666667,1.0,1.0,3,22667,0,22667,22667.0,0.0,Office,3767135.0,0,1,0,0,0,0,0,1,0,0,0
89,16920.0,0.5537825059101655,1.0,2,33840,0,33840,18740.0,13660.0,Industrial & Storage,2227638.25,0,1,0,0,0,1,0,0,0,0,0
15,13942.333333333334,0.34123891266406864,5.0,3,41827,9226,32601,14273.0,14128.0,Mixed Use,4193371.0,0,1,0,0,0,0,1,0,0,0,0
15,6748.0,0.4714878482513337,1.0,5,33740,6010,27730,15908.0,8762.0,Office,1291405.25,1,0,0,0,0,0,0,1,0,0,0
105,10258.0,0.4949795281731332,1.0,2,20516,0,20516,10155.0,8000.0,Retail & Food,1021796.625,0,0,1,0,0,0,0,0,0,0,1
110,9160.0,0.8085152838427948,1.0,3,27480,0,27480,22218.0,8668.0,Retail & Food,1215156.25,1,0,0,0,0,0,0,0,0,0,1
69,46958.0,0.8584905660377359,1.0,1,46958,0,46958,40313.0,33976.0,Mixed Use,1818867.875,1,0,0,0,0,0,1,0,0,0,0
32,26532.0,1.0,1.0,1,26532,0,26532,26532.0,0.0,Industrial & Storage,1934224.25,0,1,0,0,0,1,0,0,0,0,0
35,11194.0,0.87546900125067,1.0,2,22388,0,22388,19600.0,2788.0,Office,576405.125,1,0,0,0,0,0,0,1,0,0,0
47,30730.0,1.0,1.0,1,30730,0,30730,30730.0,0.0,Other,3050455.25,1,0,0,0,0,0,0,0,1,0,0
30,17800.0,1.034803370786517,1.0,2,35600,0,35600,36839.0,0.0,Office,2173143.75,1,0,0,0,0,0,0,1,0,0,0
67,20666.666666666668,0.9225806451612903,1.0,3,62000,0,62000,57200.0,5000.0,Public / Institutional,1799664.125,0,0,1,0,0,0,0,0,0,1,0
35,11800.0,1.0,1.0,2,23600,0,23600,23600.0,0.0,Office,776248.6875,1,0,0,0,0,0,0,1,0,0,0
30,13355.666666666666,1.0,1.0,3,40067,0,40067,40067.0,0.0,Office,2303732.75,1,0,0,0,0,0,0,1,0,0,0
27,8806.333333333334,1.0,1.0,3,26419,6922,19497,26419.0,0.0,Office,1074989.0,1,0,0,0,0,0,0,1,0,0,0
37,8420.666666666666,1.0,1.0,3,25262,0,25262,25262.0,0.0,Office,1469556.25,1,0,0,0,0,0,0,1,0,0,0
20,17701.0,0.7292055062802478,0.0,3,53103,0,53103,38723.0,0.0,Other,4877959.0,1,0,0,0,0,0,0,0,1,0,0
36,11368.666666666666,0.959919075822436,1.0,3,34106,0,34106,32739.0,0.0,Office,1619177.125,1,0,0,0,0,0,0,1,0,0,0
36,11515.0,1.0,1.0,3,34545,0,34545,34545.0,0.0,Office,2313978.75,1,0,0,0,0,0,0,1,0,0,0
36,23432.0,1.0,1.0,3,70296,0,70296,70296.0,0.0,Office,2782066.5,1,0,0,0,0,0,0,1,0,0,0
114,6959.5,1.0,1.0,4,27838,0,27838,27838.0,0.0,Office,1217509.125,1,0,0,0,0,0,0,1,0,0,0
45,14184.0,1.2443598420755781,2.0,2,28368,0,28368,35300.0,9408.0,Industrial & Storage,1856230.625,1,0,0,0,0,1,0,0,0,0,0
52,46040.0,1.0005321459600347,1.0,2,92080,0,92080,92129.0,0.0,Other,5155090.5,1,0,0,0,0,0,0,0,1,0,0
55,20236.0,1.0,1.0,1,20236,0,20236,20236.0,0.0,Other,1965182.25,1,0,0,0,0,0,0,0,1,0,0
65,19907.5,0.6811000879065678,1.0,2,39815,0,39815,27118.0,12697.0,Office,2050600.75,1,0,0,0,0,0,0,1,0,0,0
46,6389.25,1.0,1.0,4,25557,0,25557,25557.0,0.0,Other,2280352.5,1,0,0,0,0,0,0,0,1,0,0
58,13497.0,0.6017263095502704,1.0,2,26994,0,26994,16243.0,10751.0,Other,3076813.25,0,0,1,0,0,0,0,0,1,0,0
44,48112.0,1.0,1.0,1,48112,0,48112,48112.0,0.0,Industrial & Storage,1485945.875,1,0,0,0,0,1,0,0,0,0,0
7,20909.0,0.9110909177865991,1.0,1,20909,0,20909,19050.0,0.0,Other,1208029.25,0,1,0,0,0,0,0,0,1,0,0
15,21396.5,0.6140022900941743,1.0,2,42793,16518,26275,26275.0,16518.0,Office,1772188.5,1,0,0,0,0,0,0,1,0,0,0
9,22500.0,1.0,1.0,2,45000,0,45000,45000.0,0.0,Other,5912066.0,0,1,0,0,0,0,0,0,1,0,0
18,26115.0,1.0,1.0,1,26115,0,26115,26115.0,0.0,Retail & Food,1689372.625,1,0,0,0,0,0,0,0,0,0,1
67,26033.0,1.1540736757192793,1.0,1,26033,0,26033,30044.0,0.0,Public / Institutional,1149140.25,0,0,1,0,0,0,0,0,0,1,0
9,12165.0,1.0166050143855323,1.0,4,48660,0,48660,49468.0,0.0,Education,1881516.125,0,1,0,0,0,0,0,0,0,0,0
96,13200.0,0.5465151515151515,1.0,2,26400,0,26400,14428.0,7200.0,Retail & Food,983595.875,1,0,0,0,0,0,0,0,0,0,1
98,12716.0,0.9922669602600398,1.0,3,38148,0,38148,37853.0,12495.0,Office,1262255.75,1,0,0,0,0,0,0,1,0,0,0
88,14400.0,0.5,1.0,2,28800,0,28800,14400.0,14400.0,Mixed Use,456953.0,0,1,0,0,0,0,1,0,0,0,0
61,6389.0,1.0,1.0,5,31945,0,31945,31945.0,0.0,Public / Institutional,1806468.0,1,0,0,0,0,0,0,0,0,1,0
31,17192.6,0.6154740993218012,1.0,5,85963,33055,52908,52908.0,33055.0,Office,4480961.0,1,0,0,0,0,0,0,1,0,0,0
116,8670.0,1.0,1.0,4,34680,0,34680,34680.0,0.0,Retail & Food,1169948.875,1,0,0,0,0,0,0,0,0,0,1
48,25019.333333333332,1.0,1.0,3,75058,34510,40548,75058.0,0.0,Public / Institutional,5587347.0,0,0,1,0,0,0,0,0,0,1,0
113,19240.0,0.4331254331254331,1.0,3,57720,0,57720,25000.0,0.0,Office,24105.5,1,0,0,0,0,0,0,1,0,0,0
101,36504.0,0.4437869822485207,1.0,1,36504,0,36504,16200.0,0.0,Retail & Food,2100982.75,1,0,0,0,0,0,0,0,0,0,1
109,5866.666666666667,1.0,1.0,6,35200,0,35200,35200.0,0.0,Office,2998208.25,1,0,0,0,0,0,0,1,0,0,0
109,7168.0,1.0,1.0,5,35840,0,35840,35840.0,0.0,Office,1538750.625,0,1,0,0,0,0,0,1,0,0,0
75,12960.0,0.8962191358024691,1.0,2,25920,0,25920,23230.0,0.0,Other,1333432.125,1,0,0,0,0,0,0,0,1,0,0
88,7631.25,0.5113513513513513,1.0,4,30525,0,30525,15609.0,6104.0,Office,2883139.0,1,0,0,0,0,0,0,1,0,0,0
52,12310.75,1.0617549702495785,1.0,4,49243,0,49243,52284.0,0.0,Other,8476183.0,1,0,0,0,0,0,0,0,1,0,0
104,6803.666666666667,1.0,0.0,3,20411,0,20411,20411.0,0.0,Other,2014475.875,0,0,1,0,0,0,0,0,1,0,0
54,15427.5,0.699108734402852,1.0,2,30855,10285,20570,21571.0,0.0,Office,2946756.25,0,1,0,0,0,0,0,1,0,0,0
106,24516.333333333332,0.5660444057703028,1.0,3,73549,0,73549,41632.0,31917.0,Office,2828950.5,0,0,1,0,0,0,0,1,0,0,0
28,9156.0,1.0,1.0,5,45780,11400,34380,45780.0,4500.0,Other,10834087.0,0,1,0,0,0,0,0,0,1,0,0
53,13038.333333333334,1.278281989006775,0.0,3,39115,0,39115,50000.0,0.0,Office,3735308.5,1,0,0,0,0,0,0,1,0,0,0
54,12598.666666666666,1.4022647899248597,1.0,3,37796,0,37796,53000.0,17600.0,Public / Institutional,2465983.5,0,1,0,0,0,0,0,0,0,1,0
23,27744.0,0.6624855824682814,1.0,1,27744,0,27744,18380.0,6060.0,Office,5355753.0,1,0,0,0,0,0,0,1,0,0,0
56,36444.0,1.0,1.0,1,36444,0,36444,36444.0,0.0,Industrial & Storage,161311.0938,1,0,0,0,0,1,0,0,0,0,0
66,27553.0,1.0,1.0,1,27553,0,27553,27553.0,0.0,Industrial & Storage,966677.125,0,1,0,0,0,1,0,0,0,0,0
65,57310.0,1.0,3.0,1,57310,0,57310,57310.0,0.0,Industrial & Storage,1253745.5,0,1,0,0,0,1,0,0,0,0,0
96,12960.0,0.3900077160493827,1.0,2,25920,0,25920,10109.0,7016.0,Mixed Use,989079.5,1,0,0,0,0,0,1,0,0,0,0
97,13562.0,1.0,1.0,3,40686,0,40686,40686.0,0.0,Retail & Food,2106073.5,0,0,1,0,0,0,0,0,0,0,1
52,22635.5,1.0,1.0,2,45271,0,45271,45271.0,0.0,Retail & Food,2553763.5,0,1,0,0,0,0,0,0,0,0,1
96,9460.0,1.0,1.0,3,28380,12180,16200,28380.0,0.0,Office,1372213.375,0,1,0,0,0,0,0,1,0,0,0
7,101632.0,0.649106580604534,1.0,5,508160,0,508160,329850.0,162894.0,Office,28053172.0,1,0,0,0,0,0,0,1,0,0,0
90,8725.333333333334,0.9065556234718827,1.0,3,26176,0,26176,23730.0,0.0,Office,966907.375,0,1,0,0,0,0,0,1,0,0,0
90,37740.0,0.9931372549019608,1.0,1,37740,0,37740,37481.0,0.0,Office,7442314.5,1,0,0,0,0,0,0,1,0,0,0
55,26000.0,1.9171923076923076,1.0,1,26000,0,26000,49847.0,0.0,Other,5277482.5,1,0,0,0,0,0,0,0,1,0,0
7,7747.0,1.0,1.0,3,23241,0,23241,23241.0,0.0,Public / Institutional,739210.5,0,1,0,0,0,0,0,0,0,1,0
54,155795.0,1.0,1.0,1,155795,0,155795,155795.0,0.0,Other,17673018.0,1,0,0,0,0,0,0,0,1,0,0
14,21018.0,1.0,1.0,1,21018,0,21018,21018.0,0.0,Other,1761137.5,1,0,0,0,0,0,0,0,1,0,0
18,30533.0,0.9377067435234009,1.0,1,30533,0,30533,28631.0,0.0,Other,5903015.0,0,1,0,0,0,0,0,0,1,0,0
55,16985.5,1.4718436313326073,1.0,2,33971,0,33971,50000.0,0.0,Other,17686444.0,0,1,0,0,0,0,0,0,1,0,0
24,20300.0,0.812807881773399,1.0,2,40600,0,40600,33000.0,0.0,Other,2485521.0,1,0,0,0,0,0,0,0,1,0,0
17,9509.5,1.0,1.0,4,38038,0,38038,38038.0,19600.0,Office,2003807.75,1,0,0,0,0,0,0,1,0,0,0
9,16149.0,0.6438633971143725,1.0,4,64596,24596,40000,41591.0,21350.0,Office,2524228.25,0,1,0,0,0,0,0,1,0,0,0
88,13822.0,0.8538079390343897,1.0,3,41466,6062,35404,35404.0,5000.0,Office,9190442.0,0,1,0,0,0,0,0,1,0,0,0
3,21785.0,0.9222553744931528,1.0,6,130710,100800,29910,120548.0,88960.0,Office,7429423.0,1,0,0,0,0,0,0,1,0,0,0
90,8945.0,0.6243991056456121,1.0,4,35780,0,35780,22341.0,8214.0,Office,1912760.75,1,0,0,0,0,0,0,1,0,0,0
52,6283.0,0.32074645869807417,1.0,4,25132,7308,17824,8061.0,8000.0,Mixed Use,564754.1875,1,0,0,0,0,0,1,0,0,0,0
50,49680.0,1.0,1.0,1,49680,0,49680,49680.0,0.0,Other,2844685.0,0,1,0,0,0,0,0,0,1,0,0
54,36314.0,1.0,1.0,1,36314,0,36314,36314.0,0.0,Other,1832808.75,1,0,0,0,0,0,0,0,1,0,0
100,12960.0,0.458641975308642,1.0,2,25920,0,25920,11888.0,4329.0,Other,1257774.625,1,0,0,0,0,0,0,0,1,0,0
97,11921.5,0.5347481441093822,1.0,4,47686,0,47686,25500.0,8500.0,Office,2071670.25,0,1,0,0,0,0,0,1,0,0,0
116,16586.666666666668,0.4826969453376206,1.0,3,49760,0,49760,24019.0,0.0,Other,44293.5,1,0,0,0,0,0,0,0,1,0,0
116,24640.0,0.31684253246753247,1.0,2,49280,0,49280,15614.0,9240.0,Mixed Use,5437110.5,1,0,0,0,0,0,1,0,0,0,0
74,11375.0,0.4982197802197802,1.0,4,45500,0,45500,22669.0,10455.0,Other,3778355.0,1,0,0,0,0,0,0,0,1,0,0
104,12690.0,0.6743104806934594,1.0,2,25380,0,25380,17114.0,6426.0,Retail & Food,6901554.0,0,1,0,0,0,0,0,0,0,0,1
101,6785.833333333333,0.5132015227803021,1.0,6,40715,0,40715,20895.0,16260.0,Office,2827772.75,1,0,0,0,0,0,0,1,0,0,0
26,20516.25,0.439115335404862,1.0,4,82065,34800,47265,36036.0,27594.0,Mixed Use,1717130.875,1,0,0,0,0,0,1,0,0,0,0
106,9040.0,1.0,1.0,4,36160,0,36160,36160.0,0.0,Office,1862176.875,1,0,0,0,0,0,0,1,0,0,0
98,34617.0,0.1864690758875697,1.0,1,34617,0,34617,6455.0,5813.0,Mixed Use,5136604.5,0,1,0,0,0,0,1,0,0,0,0
107,13380.0,1.0171599402092675,1.0,5,66900,0,66900,68048.0,0.0,Office,1634178.25,1,0,0,0,0,0,0,1,0,0,0
106,9780.0,0.43333333333333335,1.0,3,29340,0,29340,12714.0,11592.0,Mixed Use,2160420.0,0,0,1,0,0,0,1,0,0,0,0
86,11355.0,1.0,0.0,2,22710,0,22710,22710.0,0.0,Other,287763.5,1,0,0,0,0,0,0,0,1,0,0
16,16833.0,0.7318758787302719,1.0,3,50499,13540,36959,36959.0,13540.0,Office,3205182.5,1,0,0,0,0,0,0,1,0,0,0
52,10893.0,1.0643899752134398,1.0,5,54465,9605,44860,57972.0,0.0,Office,3600571.25,1,0,0,0,0,0,0,1,0,0,0
86,22980.0,1.0,1.0,2,45960,0,45960,45960.0,0.0,Education,4167253.75,0,0,1,0,0,0,0,0,0,0,0
57,10564.0,1.0,1.0,2,21128,0,21128,21128.0,0.0,Office,436604.0938,1,0,0,0,0,0,0,1,0,0,0
8,68610.5,0.3963059590004445,1.0,4,274442,0,274442,108763.0,105499.0,Mixed Use,9155568.0,1,0,0,0,0,0,1,0,0,0,0
3,17184.0,1.0503957169459963,1.0,3,51552,0,51552,54150.0,650.0,Office,1539066.375,1,0,0,0,0,0,0,1,0,0,0
57,9630.0,0.9994807892004154,1.0,4,38520,0,38520,38500.0,0.0,Hospitality,2804534.0,0,1,0,0,1,0,0,0,0,0,0
55,9728.666666666666,0.6509970533817584,1.0,3,29186,4256,24930,19000.0,0.0,Hospitality,867184.375,0,0,1,0,1,0,0,0,0,0,0
56,27338.0,1.0,1.0,1,27338,0,27338,27338.0,0.0,Public / Institutional,581289.0,1,0,0,0,0,0,0,0,0,1,0
17,42875.0,0.7580174927113703,1.0,2,85750,65640,20110,65000.0,20000.0,Other,2045592.0,0,0,1,0,0,0,0,0,1,0,0
54,17208.0,0.5999825662482566,1.0,2,34416,0,34416,20649.0,13767.0,Industrial & Storage,12015936.0,0,0,1,0,0,1,0,0,0,0,0
86,15288.0,1.0,1.0,3,45864,0,45864,45864.0,0.0,Office,2590622.0,0,0,1,0,0,0,0,1,0,0,0
17,24626.0,1.2405384552911556,1.0,2,49252,0,49252,61099.0,0.0,Education,3485865.5,0,1,0,0,0,0,0,0,0,0,0
66,34005.0,1.4802823114247905,1.0,1,34005,0,34005,50337.0,0.0,Education,991918.0,1,0,0,0,0,0,0,0,0,0,0
67,41221.0,1.4753159797190751,1.0,1,41221,0,41221,60814.0,0.0,Education,2246747.5,1,0,0,0,0,0,0,0,0,0,0
29,11058.666666666666,1.0,1.0,3,33176,0,33176,33176.0,15000.0,Office,1426279.5,1,0,0,0,0,0,0,1,0,0,0
23,8398.0,0.42672858617131065,1.0,3,25194,3764,21430,10751.0,8044.0,Retail & Food,1878742.875,0,1,0,0,0,0,0,0,0,0,1
16,37802.5,1.0,1.0,2,75605,0,75605,75605.0,0.0,Education,2274873.5,1,0,0,0,0,0,0,0,0,0,0
8,14762.5,1.0,1.0,2,29525,0,29525,29525.0,0.0,Education,1297812.75,1,0,0,0,0,0,0,0,0,0,0
39,221.6969696969697,1.0,1.0,99,21948,0,21948,21948.0,0.0,Public / Institutional,326001.1875,1,0,0,0,0,0,0,0,0,1,0
89,10397.0,0.9648616588118367,1.0,3,31191,0,31191,30095.0,1096.0,Other,5876439.0,0,1,0,0,0,0,0,0,1,0,0
69,37377.0,0.8374936458249725,1.0,1,37377,0,37377,31303.0,3468.0,Other,3040978.0,0,0,1,0,0,0,0,0,1,0,0
39,29380.0,0.5707283866575902,1.0,1,29380,0,29380,16768.0,6837.0,Industrial & Storage,856088.625,1,0,0,0,0,1,0,0,0,0,0
94,11344.0,1.0,1.0,2,22688,0,22688,22688.0,0.0,Public / Institutional,331675.0,1,0,0,0,0,0,0,0,0,1,0
54,11182.0,1.0,1.0,2,22364,0,22364,22364.0,0.0,Other,1467029.75,0,0,1,0,0,0,0,0,1,0,0
34,20631.0,0.9873006640492463,1.0,2,41262,0,41262,40738.0,0.0,Office,1903455.875,1,0,0,0,0,0,0,1,0,0,0
63,21591.5,0.6155199962948382,1.0,2,43183,0,43183,26580.0,11497.0,Office,7408342.0,1,0,0,0,0,0,0,1,0,0,0
108,15226.666666666666,1.0,1.0,3,45680,0,45680,45680.0,0.0,Public / Institutional,2077039.375,0,0,1,0,0,0,0,0,0,1,0
59,23562.0,0.775740599270011,1.0,1,23562,0,23562,18278.0,15212.0,Public / Institutional,531737.1875,1,0,0,0,0,0,0,0,0,1,0
17,7211.0,0.3568159755928443,1.0,4,28844,0,28844,10292.0,10200.0,Office,910718.6875,1,0,0,0,0,0,0,1,0,0,0
28,27264.0,0.995543573943662,1.0,2,54528,0,54528,54285.0,0.0,Education,1972078.625,1,0,0,0,0,0,0,0,0,0,0
27,21101.0,0.8707170276290224,1.0,1,21101,0,21101,18373.0,2728.0,Industrial & Storage,675772.875,0,0,1,0,0,1,0,0,0,0,0
102,22797.0,1.0,1.0,2,45594,0,45594,45594.0,0.0,Industrial & Storage,1351267.875,1,0,0,0,0,1,0,0,0,0,0
66,26660.0,1.0,1.0,1,26660,0,26660,26660.0,0.0,Other,2241280.5,1,0,0,0,0,0,0,0,1,0,0
41,28126.0,0.7743724667567375,1.0,1,28126,0,28126,21780.0,6346.0,Industrial & Storage,870625.8125,1,0,0,0,0,1,0,0,0,0,0
52,35000.0,1.0,1.0,1,35000,0,35000,35000.0,0.0,Industrial & Storage,378714.4063,1,0,0,0,0,1,0,0,0,0,0
54,26150.0,1.0,1.0,1,26150,0,26150,26150.0,0.0,Industrial & Storage,1208407.625,1,0,0,0,0,1,0,0,0,0,0
49,12000.0,1.0,1.0,2,24000,0,24000,24000.0,0.0,Office,1088556.25,1,0,0,0,0,0,0,1,0,0,0
48,8718.8,0.9361150617057393,1.0,5,43594,0,43594,40809.0,0.0,Education,2478045.5,0,1,0,0,0,0,0,0,0,0,0
104,28080.0,0.9109686609686609,1.0,1,28080,0,28080,25580.0,2500.0,Industrial & Storage,794724.625,1,0,0,0,0,1,0,0,0,0,0
54,22047.0,1.0385993559214406,1.0,1,22047,0,22047,22898.0,0.0,Public / Institutional,265774.9063,1,0,0,0,0,0,0,0,0,1,0
37,31600.0,1.0,1.0,1,31600,0,31600,31600.0,0.0,Industrial & Storage,3363535.5,0,1,0,0,0,1,0,0,0,0,0
9,35289.0,1.0,1.0,1,35289,0,35289,35289.0,0.0,Industrial & Storage,876425.0,0,1,0,0,0,1,0,0,0,0,0
35,28920.0,1.037344398340249,1.0,1,28920,0,28920,30000.0,0.0,Industrial & Storage,1750419.0,0,0,1,0,0,1,0,0,0,0,0
38,22176.0,1.0,1.0,1,22176,0,22176,22176.0,0.0,Industrial & Storage,736428.625,0,0,1,0,0,1,0,0,0,0,0
38,31300.0,1.0,1.0,1,31300,0,31300,31300.0,0.0,Industrial & Storage,362874.0,1,0,0,0,0,1,0,0,0,0,0
37,22000.0,1.0,1.0,1,22000,0,22000,22000.0,0.0,Industrial & Storage,700627.625,1,0,0,0,0,1,0,0,0,0,0
42,13309.0,0.9903323565507051,1.0,3,39927,0,39927,39541.0,0.0,Office,3568419.5,1,0,0,0,0,0,0,1,0,0,0
37,30610.0,0.761842535119242,1.0,1,30610,0,30610,23320.0,7290.0,Other,4294550.0,0,1,0,0,0,0,0,0,1,0,0
36,13465.0,1.0,1.0,2,26930,6350,20580,26930.0,0.0,Office,1002995.0,1,0,0,0,0,0,0,1,0,0,0
48,19372.5,1.6794166989288941,1.0,2,38745,0,38745,65069.0,0.0,Office,2890379.0,1,0,0,0,0,0,0,1,0,0,0
57,10148.0,1.0,1.0,2,20296,0,20296,20296.0,0.0,Industrial & Storage,855665.125,1,0,0,0,0,1,0,0,0,0,0
71,11067.5,0.46930201039078384,1.0,2,22135,0,22135,10388.0,8116.0,Mixed Use,1261634.5,1,0,0,0,0,0,1,0,0,0,0
49,12792.666666666666,0.9137005576111313,1.0,3,38378,0,38378,35066.0,3312.0,Office,1645605.125,0,1,0,0,0,0,0,1,0,0,0
36,16788.0,1.0,1.0,2,33576,0,33576,33576.0,0.0,Industrial & Storage,1275231.75,0,0,1,0,0,1,0,0,0,0,0
41,33005.0,1.0599000151492197,1.0,1,33005,0,33005,34982.0,0.0,Retail & Food,10642754.0,1,0,0,0,0,0,0,0,0,0,1
35,20971.0,1.1197844642601689,1.0,1,20971,0,20971,23483.0,10360.0,Other,729397.1875,1,0,0,0,0,0,0,0,1,0,0
89,7970.0,0.8364700961940611,1.0,3,23910,0,23910,20000.0,3910.0,Office,873577.3125,1,0,0,0,0,0,0,1,0,0,0
106,10882.5,1.0,1.0,2,21765,0,21765,21765.0,0.0,Public / Institutional,431390.4063,0,0,1,0,0,0,0,0,0,1,0
77,1100000.0,0.7816559090909091,1.0,2,2200000,0,2200000,1719643.0,318960.0,Education,114648520.0,0,1,0,0,0,0,0,0,0,0,0
115,13280.0,1.0,1.0,2,26560,0,26560,26560.0,0.0,Public / Institutional,1751483.875,0,0,1,0,0,0,0,0,0,1,0
